,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2020,continentExp
22549,06/07/2021,6,7,2021,95.0,10.0,Poland,PL,POL,37958138,Europe
22550,05/07/2021,5,7,2021,38.0,1.0,Poland,PL,POL,37958138,Europe
22551,04/07/2021,4,7,2021,55.0,1.0,Poland,PL,POL,37958138,Europe
22552,03/07/2021,3,7,2021,108.0,18.0,Poland,PL,POL,37958138,Europe
22553,02/07/2021,2,7,2021,97.0,21.0,Poland,PL,POL,37958138,Europe
22554,01/07/2021,1,7,2021,98.0,23.0,Poland,PL,POL,37958138,Europe
22555,30/06/2021,30,6,2021,101.0,16.0,Poland,PL,POL,37958138,Europe
22556,29/06/2021,29,6,2021,122.0,26.0,Poland,PL,POL,37958138,Europe
22557,28/06/2021,28,6,2021,51.0,0.0,Poland,PL,POL,37958138,Europe
22558,27/06/2021,27,6,2021,69.0,5.0,Poland,PL,POL,37958138,Europe
22559,26/06/2021,26,6,2021,99.0,21.0,Poland,PL,POL,37958138,Europe
22560,25/06/2021,25,6,2021,134.0,36.0,Poland,PL,POL,37958138,Europe
22561,24/06/2021,24,6,2021,144.0,24.0,Poland,PL,POL,37958138,Europe
22562,23/06/2021,23,6,2021,162.0,35.0,Poland,PL,POL,37958138,Europe
22563,22/06/2021,22,6,2021,190.0,29.0,Poland,PL,POL,37958138,Europe
22564,21/06/2021,21,6,2021,73.0,1.0,Poland,PL,POL,37958138,Europe
22565,20/06/2021,20,6,2021,133.0,5.0,Poland,PL,POL,37958138,Europe
22566,19/06/2021,19,6,2021,168.0,41.0,Poland,PL,POL,37958138,Europe
22567,18/06/2021,18,6,2021,190.0,48.0,Poland,PL,POL,37958138,Europe
22568,17/06/2021,17,6,2021,215.0,46.0,Poland,PL,POL,37958138,Europe
22569,16/06/2021,16,6,2021,242.0,62.0,Poland,PL,POL,37958138,Europe
22570,15/06/2021,15,6,2021,211.0,52.0,Poland,PL,POL,37958138,Europe
22571,14/06/2021,14,6,2021,139.0,1.0,Poland,PL,POL,37958138,Europe
22572,13/06/2021,13,6,2021,226.0,11.0,Poland,PL,POL,37958138,Europe
22573,12/06/2021,12,6,2021,236.0,47.0,Poland,PL,POL,37958138,Europe
22574,11/06/2021,11,6,2021,340.0,68.0,Poland,PL,POL,37958138,Europe
22575,10/06/2021,10,6,2021,378.0,84.0,Poland,PL,POL,37958138,Europe
22576,09/06/2021,9,6,2021,560.0,108.0,Poland,PL,POL,37958138,Europe
22577,08/06/2021,8,6,2021,401.0,95.0,Poland,PL,POL,37958138,Europe
22578,07/06/2021,7,6,2021,192.0,8.0,Poland,PL,POL,37958138,Europe
22579,06/06/2021,6,6,2021,312.0,13.0,Poland,PL,POL,37958138,Europe
22580,05/06/2021,5,6,2021,413.0,38.0,Poland,PL,POL,37958138,Europe
22581,04/06/2021,4,6,2021,319.0,26.0,Poland,PL,POL,37958138,Europe
22582,03/06/2021,3,6,2021,565.0,91.0,Poland,PL,POL,37958138,Europe
22583,02/06/2021,2,6,2021,659.0,128.0,Poland,PL,POL,37958138,Europe
22584,01/06/2021,1,6,2021,585.0,111.0,Poland,PL,POL,37958138,Europe
22585,31/05/2021,31,5,2021,333.0,7.0,Poland,PL,POL,37958138,Europe
22586,30/05/2021,30,5,2021,579.0,56.0,Poland,PL,POL,37958138,Europe
22587,29/05/2021,29,5,2021,776.0,125.0,Poland,PL,POL,37958138,Europe
22588,28/05/2021,28,5,2021,943.0,117.0,Poland,PL,POL,37958138,Europe
22589,27/05/2021,27,5,2021,1202.0,135.0,Poland,PL,POL,37958138,Europe
22590,26/05/2021,26,5,2021,1263.0,209.0,Poland,PL,POL,37958138,Europe
22591,25/05/2021,25,5,2021,1006.0,151.0,Poland,PL,POL,37958138,Europe
22592,24/05/2021,24,5,2021,559.0,17.0,Poland,PL,POL,37958138,Europe
22593,23/05/2021,23,5,2021,1076.0,46.0,Poland,PL,POL,37958138,Europe
22594,22/05/2021,22,5,2021,1515.0,191.0,Poland,PL,POL,37958138,Europe
22595,21/05/2021,21,5,2021,1680.0,191.0,Poland,PL,POL,37958138,Europe
22596,20/05/2021,20,5,2021,2090.0,250.0,Poland,PL,POL,37958138,Europe
22597,19/05/2021,19,5,2021,2337.0,330.0,Poland,PL,POL,37958138,Europe
22598,18/05/2021,18,5,2021,1734.0,245.0,Poland,PL,POL,37958138,Europe
22599,17/05/2021,17,5,2021,1111.0,11.0,Poland,PL,POL,37958138,Europe
22600,16/05/2021,16,5,2021,2168.0,55.0,Poland,PL,POL,37958138,Europe
22601,15/05/2021,15,5,2021,2897.0,298.0,Poland,PL,POL,37958138,Europe
22602,14/05/2021,14,5,2021,3252.0,290.0,Poland,PL,POL,37958138,Europe
22603,13/05/2021,13,5,2021,3423.0,342.0,Poland,PL,POL,37958138,Europe
22604,12/05/2021,12,5,2021,4159.0,343.0,Poland,PL,POL,37958138,Europe
22605,11/05/2021,11,5,2021,3097.0,302.0,Poland,PL,POL,37958138,Europe
22606,10/05/2021,10,5,2021,2031.0,22.0,Poland,PL,POL,37958138,Europe
22607,09/05/2021,9,5,2021,3856.0,146.0,Poland,PL,POL,37958138,Europe
22608,08/05/2021,8,5,2021,4771.0,421.0,Poland,PL,POL,37958138,Europe
22609,07/05/2021,7,5,2021,6047.0,452.0,Poland,PL,POL,37958138,Europe
22610,06/05/2021,6,5,2021,6427.0,511.0,Poland,PL,POL,37958138,Europe
22611,05/05/2021,5,5,2021,3899.0,349.0,Poland,PL,POL,37958138,Europe
22612,04/05/2021,4,5,2021,2296.0,28.0,Poland,PL,POL,37958138,Europe
22613,03/05/2021,3,5,2021,2523.0,37.0,Poland,PL,POL,37958138,Europe
22614,02/05/2021,2,5,2021,4616.0,144.0,Poland,PL,POL,37958138,Europe
22615,01/05/2021,1,5,2021,6475.0,422.0,Poland,PL,POL,37958138,Europe
22616,30/04/2021,30,4,2021,6789.0,429.0,Poland,PL,POL,37958138,Europe
22617,29/04/2021,29,4,2021,8426.0,540.0,Poland,PL,POL,37958138,Europe
22618,28/04/2021,28,4,2021,8893.0,636.0,Poland,PL,POL,37958138,Europe
22619,27/04/2021,27,4,2021,5711.0,460.0,Poland,PL,POL,37958138,Europe
22620,26/04/2021,26,4,2021,3467.0,22.0,Poland,PL,POL,37958138,Europe
22621,25/04/2021,25,4,2021,7224.0,193.0,Poland,PL,POL,37958138,Europe
22622,24/04/2021,24,4,2021,9510.0,515.0,Poland,PL,POL,37958138,Europe
22623,23/04/2021,23,4,2021,10866.0,539.0,Poland,PL,POL,37958138,Europe
22624,22/04/2021,22,4,2021,12763.0,695.0,Poland,PL,POL,37958138,Europe
22625,21/04/2021,21,4,2021,13922.0,739.0,Poland,PL,POL,37958138,Europe
22626,20/04/2021,20,4,2021,9244.0,601.0,Poland,PL,POL,37958138,Europe
22627,19/04/2021,19,4,2021,7302.0,101.0,Poland,PL,POL,37958138,Europe
22628,18/04/2021,18,4,2021,12151.0,207.0,Poland,PL,POL,37958138,Europe
22629,17/04/2021,17,4,2021,15786.0,617.0,Poland,PL,POL,37958138,Europe
22630,16/04/2021,16,4,2021,17846.0,596.0,Poland,PL,POL,37958138,Europe
22631,15/04/2021,15,4,2021,21126.0,682.0,Poland,PL,POL,37958138,Europe
22632,14/04/2021,14,4,2021,21266.0,804.0,Poland,PL,POL,37958138,Europe
22633,13/04/2021,13,4,2021,13203.0,645.0,Poland,PL,POL,37958138,Europe
22634,12/04/2021,12,4,2021,12016.0,60.0,Poland,PL,POL,37958138,Europe
22635,11/04/2021,11,4,2021,21733.0,245.0,Poland,PL,POL,37958138,Europe
22636,10/04/2021,10,4,2021,24892.0,749.0,Poland,PL,POL,37958138,Europe
22637,09/04/2021,9,4,2021,28499.0,768.0,Poland,PL,POL,37958138,Europe
22638,08/04/2021,8,4,2021,27890.0,956.0,Poland,PL,POL,37958138,Europe
22639,07/04/2021,7,4,2021,14908.0,638.0,Poland,PL,POL,37958138,Europe
22640,06/04/2021,6,4,2021,8246.0,60.0,Poland,PL,POL,37958138,Europe
22641,05/04/2021,5,4,2021,9921.0,64.0,Poland,PL,POL,37958138,Europe
22642,04/04/2021,4,4,2021,22958.0,204.0,Poland,PL,POL,37958138,Europe
22643,03/04/2021,3,4,2021,28073.0,572.0,Poland,PL,POL,37958138,Europe
22644,02/04/2021,2,4,2021,30541.0,500.0,Poland,PL,POL,37958138,Europe
22645,01/04/2021,1,4,2021,35253.0,620.0,Poland,PL,POL,37958138,Europe
22646,31/03/2021,31,3,2021,32891.0,653.0,Poland,PL,POL,37958138,Europe
22647,30/03/2021,30,3,2021,20862.0,460.0,Poland,PL,POL,37958138,Europe
22648,29/03/2021,29,3,2021,16973.0,48.0,Poland,PL,POL,37958138,Europe
22649,28/03/2021,28,3,2021,29266.0,131.0,Poland,PL,POL,37958138,Europe
22650,27/03/2021,27,3,2021,31759.0,448.0,Poland,PL,POL,37958138,Europe
22651,26/03/2021,26,3,2021,35145.0,445.0,Poland,PL,POL,37958138,Europe
22652,25/03/2021,25,3,2021,34150.0,520.0,Poland,PL,POL,37958138,Europe
22653,24/03/2021,24,3,2021,30802.0,579.0,Poland,PL,POL,37958138,Europe
22654,23/03/2021,23,3,2021,16740.0,396.0,Poland,PL,POL,37958138,Europe
22655,22/03/2021,22,3,2021,14579.0,65.0,Poland,PL,POL,37958138,Europe
22656,21/03/2021,21,3,2021,21850.0,141.0,Poland,PL,POL,37958138,Europe
22657,20/03/2021,20,3,2021,26456.0,352.0,Poland,PL,POL,37958138,Europe
22658,19/03/2021,19,3,2021,25996.0,419.0,Poland,PL,POL,37958138,Europe
22659,18/03/2021,18,3,2021,27274.0,356.0,Poland,PL,POL,37958138,Europe
22660,17/03/2021,17,3,2021,25053.0,454.0,Poland,PL,POL,37958138,Europe
22661,16/03/2021,16,3,2021,14394.0,372.0,Poland,PL,POL,37958138,Europe
22662,15/03/2021,15,3,2021,10895.0,28.0,Poland,PL,POL,37958138,Europe
22663,14/03/2021,14,3,2021,17272.0,110.0,Poland,PL,POL,37958138,Europe
22664,13/03/2021,13,3,2021,21063.0,344.0,Poland,PL,POL,37958138,Europe
22665,12/03/2021,12,3,2021,18873.0,351.0,Poland,PL,POL,37958138,Europe
22666,11/03/2021,11,3,2021,21111.0,376.0,Poland,PL,POL,37958138,Europe
22667,10/03/2021,10,3,2021,17277.0,398.0,Poland,PL,POL,37958138,Europe
22668,09/03/2021,9,3,2021,9953.0,282.0,Poland,PL,POL,37958138,Europe
22669,08/03/2021,8,3,2021,6169.0,32.0,Poland,PL,POL,37958138,Europe
22670,07/03/2021,7,3,2021,13569.0,126.0,Poland,PL,POL,37958138,Europe
22671,06/03/2021,6,3,2021,14855.0,247.0,Poland,PL,POL,37958138,Europe
22672,05/03/2021,5,3,2021,15831.0,263.0,Poland,PL,POL,37958138,Europe
22673,04/03/2021,4,3,2021,15253.0,289.0,Poland,PL,POL,37958138,Europe
22674,03/03/2021,3,3,2021,15698.0,352.0,Poland,PL,POL,37958138,Europe
22675,02/03/2021,2,3,2021,7936.0,215.0,Poland,PL,POL,37958138,Europe
22676,01/03/2021,1,3,2021,4786.0,24.0,Poland,PL,POL,37958138,Europe
22677,28/02/2021,28,2,2021,10101.0,113.0,Poland,PL,POL,37958138,Europe
22678,27/02/2021,27,2,2021,12097.0,303.0,Poland,PL,POL,37958138,Europe
22679,26/02/2021,26,2,2021,11536.0,259.0,Poland,PL,POL,37958138,Europe
22680,25/02/2021,25,2,2021,12143.0,286.0,Poland,PL,POL,37958138,Europe
22681,24/02/2021,24,2,2021,12147.0,372.0,Poland,PL,POL,37958138,Europe
22682,23/02/2021,23,2,2021,6304.0,248.0,Poland,PL,POL,37958138,Europe
22683,22/02/2021,22,2,2021,3891.0,17.0,Poland,PL,POL,37958138,Europe
22684,21/02/2021,21,2,2021,7040.0,94.0,Poland,PL,POL,37958138,Europe
22685,20/02/2021,20,2,2021,8509.0,254.0,Poland,PL,POL,37958138,Europe
22686,19/02/2021,19,2,2021,8772.0,241.0,Poland,PL,POL,37958138,Europe
22687,18/02/2021,18,2,2021,9074.0,274.0,Poland,PL,POL,37958138,Europe
22688,17/02/2021,17,2,2021,8699.0,280.0,Poland,PL,POL,37958138,Europe
22689,16/02/2021,16,2,2021,5176.0,196.0,Poland,PL,POL,37958138,Europe
22690,15/02/2021,15,2,2021,2542.0,25.0,Poland,PL,POL,37958138,Europe
22691,14/02/2021,14,2,2021,5334.0,98.0,Poland,PL,POL,37958138,Europe
22692,13/02/2021,13,2,2021,6585.0,285.0,Poland,PL,POL,37958138,Europe
22693,12/02/2021,12,2,2021,6378.0,247.0,Poland,PL,POL,37958138,Europe
22694,11/02/2021,11,2,2021,7013.0,456.0,Poland,PL,POL,37958138,Europe
22695,10/02/2021,10,2,2021,6960.0,361.0,Poland,PL,POL,37958138,Europe
22696,09/02/2021,9,2,2021,3999.0,228.0,Poland,PL,POL,37958138,Europe
22697,08/02/2021,8,2,2021,2431.0,45.0,Poland,PL,POL,37958138,Europe
22698,07/02/2021,7,2,2021,4725.0,93.0,Poland,PL,POL,37958138,Europe
22699,06/02/2021,6,2,2021,5966.0,282.0,Poland,PL,POL,37958138,Europe
22700,05/02/2021,5,2,2021,6053.0,368.0,Poland,PL,POL,37958138,Europe
22701,04/02/2021,4,2,2021,6495.0,447.0,Poland,PL,POL,37958138,Europe
22702,03/02/2021,3,2,2021,6801.0,421.0,Poland,PL,POL,37958138,Europe
22703,02/02/2021,2,2,2021,4326.0,254.0,Poland,PL,POL,37958138,Europe
22704,01/02/2021,1,2,2021,2504.0,42.0,Poland,PL,POL,37958138,Europe
22705,31/01/2021,31,1,2021,4711.0,98.0,Poland,PL,POL,37958138,Europe
22706,30/01/2021,30,1,2021,5864.0,302.0,Poland,PL,POL,37958138,Europe
22707,29/01/2021,29,1,2021,6145.0,337.0,Poland,PL,POL,37958138,Europe
22708,28/01/2021,28,1,2021,7153.0,389.0,Poland,PL,POL,37958138,Europe
22709,27/01/2021,27,1,2021,6790.0,389.0,Poland,PL,POL,37958138,Europe
22710,26/01/2021,26,1,2021,4603.0,264.0,Poland,PL,POL,37958138,Europe
22711,25/01/2021,25,1,2021,2674.0,38.0,Poland,PL,POL,37958138,Europe
22712,24/01/2021,24,1,2021,4566.0,110.0,Poland,PL,POL,37958138,Europe
22713,23/01/2021,23,1,2021,6431.0,345.0,Poland,PL,POL,37958138,Europe
22714,22/01/2021,22,1,2021,6693.0,347.0,Poland,PL,POL,37958138,Europe
22715,21/01/2021,21,1,2021,7008.0,420.0,Poland,PL,POL,37958138,Europe
22716,20/01/2021,20,1,2021,6943.0,443.0,Poland,PL,POL,37958138,Europe
22717,19/01/2021,19,1,2021,4890.0,291.0,Poland,PL,POL,37958138,Europe
22718,18/01/2021,18,1,2021,3332.0,52.0,Poland,PL,POL,37958138,Europe
22719,17/01/2021,17,1,2021,5970.0,142.0,Poland,PL,POL,37958138,Europe
22720,16/01/2021,16,1,2021,7292.0,369.0,Poland,PL,POL,37958138,Europe
22721,15/01/2021,15,1,2021,7958.0,388.0,Poland,PL,POL,37958138,Europe
22722,14/01/2021,14,1,2021,9457.0,382.0,Poland,PL,POL,37958138,Europe
22723,13/01/2021,13,1,2021,9126.0,481.0,Poland,PL,POL,37958138,Europe
22724,12/01/2021,12,1,2021,5394.0,329.0,Poland,PL,POL,37958138,Europe
22725,11/01/2021,11,1,2021,4863.0,75.0,Poland,PL,POL,37958138,Europe
22726,10/01/2021,10,1,2021,9133.0,178.0,Poland,PL,POL,37958138,Europe
22727,09/01/2021,9,1,2021,10744.0,437.0,Poland,PL,POL,37958138,Europe
22728,08/01/2021,8,1,2021,8763.0,333.0,Poland,PL,POL,37958138,Europe
22729,07/01/2021,7,1,2021,12119.0,186.0,Poland,PL,POL,37958138,Europe
22730,06/01/2021,6,1,2021,14220.0,553.0,Poland,PL,POL,37958138,Europe
22731,05/01/2021,5,1,2021,7596.0,341.0,Poland,PL,POL,37958138,Europe
22732,04/01/2021,4,1,2021,4385.0,42.0,Poland,PL,POL,37958138,Europe
22733,03/01/2021,3,1,2021,5782.0,61.0,Poland,PL,POL,37958138,Europe
22734,02/01/2021,2,1,2021,7006.0,102.0,Poland,PL,POL,37958138,Europe
22735,01/01/2021,1,1,2021,10896.0,402.0,Poland,PL,POL,37958138,Europe
22736,31/12/2020,31,12,2020,13464.0,535.0,Poland,PL,POL,37958138,Europe
22737,30/12/2020,30,12,2020,12780.0,504.0,Poland,PL,POL,37958138,Europe
22738,29/12/2020,29,12,2020,7872.0,312.0,Poland,PL,POL,37958138,Europe
22739,28/12/2020,28,12,2020,3180.0,28.0,Poland,PL,POL,37958138,Europe
22740,27/12/2020,27,12,2020,3626.0,56.0,Poland,PL,POL,37958138,Europe
22741,26/12/2020,26,12,2020,5032.0,68.0,Poland,PL,POL,37958138,Europe
22742,25/12/2020,25,12,2020,8922.0,244.0,Poland,PL,POL,37958138,Europe
22743,24/12/2020,24,12,2020,13119.0,552.0,Poland,PL,POL,37958138,Europe
22744,23/12/2020,23,12,2020,12358.0,472.0,Poland,PL,POL,37958138,Europe
22745,22/12/2020,22,12,2020,7192.0,309.0,Poland,PL,POL,37958138,Europe
22746,21/12/2020,21,12,2020,4633.0,77.0,Poland,PL,POL,37958138,Europe
22747,20/12/2020,20,12,2020,8590.0,143.0,Poland,PL,POL,37958138,Europe
22748,19/12/2020,19,12,2020,11246.0,483.0,Poland,PL,POL,37958138,Europe
22749,18/12/2020,18,12,2020,11010.0,426.0,Poland,PL,POL,37958138,Europe
22750,17/12/2020,17,12,2020,11953.0,431.0,Poland,PL,POL,37958138,Europe
22751,16/12/2020,16,12,2020,12455.0,605.0,Poland,PL,POL,37958138,Europe
22752,15/12/2020,15,12,2020,6874.0,349.0,Poland,PL,POL,37958138,Europe
22753,14/12/2020,14,12,2020,4896.0,96.0,Poland,PL,POL,37958138,Europe
22754,13/12/2020,13,12,2020,8976.0,188.0,Poland,PL,POL,37958138,Europe
22755,12/12/2020,12,12,2020,11499.0,502.0,Poland,PL,POL,37958138,Europe
22756,11/12/2020,11,12,2020,13105.0,544.0,Poland,PL,POL,37958138,Europe
22757,10/12/2020,10,12,2020,13750.0,470.0,Poland,PL,POL,37958138,Europe
22758,09/12/2020,9,12,2020,12166.0,568.0,Poland,PL,POL,37958138,Europe
22759,08/12/2020,8,12,2020,8310.0,411.0,Poland,PL,POL,37958138,Europe
22760,07/12/2020,7,12,2020,4421.0,92.0,Poland,PL,POL,37958138,Europe
22761,06/12/2020,6,12,2020,9176.0,228.0,Poland,PL,POL,37958138,Europe
22762,05/12/2020,5,12,2020,12427.0,502.0,Poland,PL,POL,37958138,Europe
22763,04/12/2020,4,12,2020,13236.0,531.0,Poland,PL,POL,37958138,Europe
22764,03/12/2020,3,12,2020,14863.0,620.0,Poland,PL,POL,37958138,Europe
22765,02/12/2020,2,12,2020,13823.0,609.0,Poland,PL,POL,37958138,Europe
22766,01/12/2020,1,12,2020,9113.0,449.0,Poland,PL,POL,37958138,Europe
22767,30/11/2020,30,11,2020,5736.0,121.0,Poland,PL,POL,37958138,Europe
22768,29/11/2020,29,11,2020,11482.0,283.0,Poland,PL,POL,37958138,Europe
22769,28/11/2020,28,11,2020,15177.0,599.0,Poland,PL,POL,37958138,Europe
22770,27/11/2020,27,11,2020,17304.0,579.0,Poland,PL,POL,37958138,Europe
22771,26/11/2020,26,11,2020,16690.0,580.0,Poland,PL,POL,37958138,Europe
22772,25/11/2020,25,11,2020,15362.0,674.0,Poland,PL,POL,37958138,Europe
22773,24/11/2020,24,11,2020,32727.0,540.0,Poland,PL,POL,37958138,Europe
22774,23/11/2020,23,11,2020,15002.0,156.0,Poland,PL,POL,37958138,Europe
22775,22/11/2020,22,11,2020,17856.0,330.0,Poland,PL,POL,37958138,Europe
22776,21/11/2020,21,11,2020,24213.0,574.0,Poland,PL,POL,37958138,Europe
22777,20/11/2020,20,11,2020,22464.0,626.0,Poland,PL,POL,37958138,Europe
22778,19/11/2020,19,11,2020,23975.0,637.0,Poland,PL,POL,37958138,Europe
22779,18/11/2020,18,11,2020,19883.0,603.0,Poland,PL,POL,37958138,Europe
22780,17/11/2020,17,11,2020,19152.0,357.0,Poland,PL,POL,37958138,Europe
22781,16/11/2020,16,11,2020,20816.0,143.0,Poland,PL,POL,37958138,Europe
22782,15/11/2020,15,11,2020,21854.0,303.0,Poland,PL,POL,37958138,Europe
22783,14/11/2020,14,11,2020,25571.0,546.0,Poland,PL,POL,37958138,Europe
22784,13/11/2020,13,11,2020,24051.0,419.0,Poland,PL,POL,37958138,Europe
22785,12/11/2020,12,11,2020,22683.0,275.0,Poland,PL,POL,37958138,Europe
22786,11/11/2020,11,11,2020,25221.0,430.0,Poland,PL,POL,37958138,Europe
22787,10/11/2020,10,11,2020,25454.0,330.0,Poland,PL,POL,37958138,Europe
22788,09/11/2020,9,11,2020,21713.0,173.0,Poland,PL,POL,37958138,Europe
22789,08/11/2020,8,11,2020,24785.0,236.0,Poland,PL,POL,37958138,Europe
22790,07/11/2020,7,11,2020,27875.0,349.0,Poland,PL,POL,37958138,Europe
22791,06/11/2020,6,11,2020,27086.0,445.0,Poland,PL,POL,37958138,Europe
22792,05/11/2020,5,11,2020,27143.0,367.0,Poland,PL,POL,37958138,Europe
22793,04/11/2020,4,11,2020,24692.0,373.0,Poland,PL,POL,37958138,Europe
22794,03/11/2020,3,11,2020,19364.0,227.0,Poland,PL,POL,37958138,Europe
22795,02/11/2020,2,11,2020,15578.0,92.0,Poland,PL,POL,37958138,Europe
22796,01/11/2020,1,11,2020,17171.0,152.0,Poland,PL,POL,37958138,Europe
22797,31/10/2020,31,10,2020,21897.0,280.0,Poland,PL,POL,37958138,Europe
22798,30/10/2020,30,10,2020,21629.0,202.0,Poland,PL,POL,37958138,Europe
22799,29/10/2020,29,10,2020,20156.0,298.0,Poland,PL,POL,37958138,Europe
22800,28/10/2020,28,10,2020,18820.0,236.0,Poland,PL,POL,37958138,Europe
22801,27/10/2020,27,10,2020,16300.0,132.0,Poland,PL,POL,37958138,Europe
22802,26/10/2020,26,10,2020,10241.0,45.0,Poland,PL,POL,37958138,Europe
22803,25/10/2020,25,10,2020,11742.0,87.0,Poland,PL,POL,37958138,Europe
22804,24/10/2020,24,10,2020,13628.0,179.0,Poland,PL,POL,37958138,Europe
22805,23/10/2020,23,10,2020,13632.0,153.0,Poland,PL,POL,37958138,Europe
22806,22/10/2020,22,10,2020,12107.0,168.0,Poland,PL,POL,37958138,Europe
22807,21/10/2020,21,10,2020,10040.0,130.0,Poland,PL,POL,37958138,Europe
22808,20/10/2020,20,10,2020,9291.0,107.0,Poland,PL,POL,37958138,Europe
22809,19/10/2020,19,10,2020,7482.0,41.0,Poland,PL,POL,37958138,Europe
22810,18/10/2020,18,10,2020,8536.0,49.0,Poland,PL,POL,37958138,Europe
22811,17/10/2020,17,10,2020,9622.0,84.0,Poland,PL,POL,37958138,Europe
22812,16/10/2020,16,10,2020,7705.0,132.0,Poland,PL,POL,37958138,Europe
22813,15/10/2020,15,10,2020,8099.0,91.0,Poland,PL,POL,37958138,Europe
22814,14/10/2020,14,10,2020,6526.0,116.0,Poland,PL,POL,37958138,Europe
22815,13/10/2020,13,10,2020,5068.0,62.0,Poland,PL,POL,37958138,Europe
22816,12/10/2020,12,10,2020,4394.0,35.0,Poland,PL,POL,37958138,Europe
22817,11/10/2020,11,10,2020,4178.0,32.0,Poland,PL,POL,37958138,Europe
22818,10/10/2020,10,10,2020,5300.0,53.0,Poland,PL,POL,37958138,Europe
22819,09/10/2020,9,10,2020,4739.0,52.0,Poland,PL,POL,37958138,Europe
22820,08/10/2020,8,10,2020,4280.0,75.0,Poland,PL,POL,37958138,Europe
22821,07/10/2020,7,10,2020,3003.0,75.0,Poland,PL,POL,37958138,Europe
22822,06/10/2020,6,10,2020,2236.0,58.0,Poland,PL,POL,37958138,Europe
22823,05/10/2020,5,10,2020,2006.0,29.0,Poland,PL,POL,37958138,Europe
22824,04/10/2020,4,10,2020,1934.0,26.0,Poland,PL,POL,37958138,Europe
22825,03/10/2020,3,10,2020,2367.0,34.0,Poland,PL,POL,37958138,Europe
22826,02/10/2020,2,10,2020,2292.0,27.0,Poland,PL,POL,37958138,Europe
22827,01/10/2020,1,10,2020,1967.0,30.0,Poland,PL,POL,37958138,Europe
22828,30/09/2020,30,9,2020,1552.0,30.0,Poland,PL,POL,37958138,Europe
22829,29/09/2020,29,9,2020,1326.0,36.0,Poland,PL,POL,37958138,Europe
22830,28/09/2020,28,9,2020,1306.0,15.0,Poland,PL,POL,37958138,Europe
22831,27/09/2020,27,9,2020,1350.0,8.0,Poland,PL,POL,37958138,Europe
22832,26/09/2020,26,9,2020,1584.0,32.0,Poland,PL,POL,37958138,Europe
22833,25/09/2020,25,9,2020,1587.0,23.0,Poland,PL,POL,37958138,Europe
22834,24/09/2020,24,9,2020,1136.0,25.0,Poland,PL,POL,37958138,Europe
22835,23/09/2020,23,9,2020,974.0,28.0,Poland,PL,POL,37958138,Europe
22836,22/09/2020,22,9,2020,711.0,18.0,Poland,PL,POL,37958138,Europe
22837,21/09/2020,21,9,2020,748.0,5.0,Poland,PL,POL,37958138,Europe
22838,20/09/2020,20,9,2020,910.0,11.0,Poland,PL,POL,37958138,Europe
22839,19/09/2020,19,9,2020,1002.0,12.0,Poland,PL,POL,37958138,Europe
22840,18/09/2020,18,9,2020,757.0,17.0,Poland,PL,POL,37958138,Europe
22841,17/09/2020,17,9,2020,837.0,16.0,Poland,PL,POL,37958138,Europe
22842,16/09/2020,16,9,2020,600.0,10.0,Poland,PL,POL,37958138,Europe
22843,15/09/2020,15,9,2020,605.0,24.0,Poland,PL,POL,37958138,Europe
22844,14/09/2020,14,9,2020,377.0,15.0,Poland,PL,POL,37958138,Europe
22845,13/09/2020,13,9,2020,502.0,6.0,Poland,PL,POL,37958138,Europe
22846,12/09/2020,12,9,2020,603.0,13.0,Poland,PL,POL,37958138,Europe
22847,11/09/2020,11,9,2020,594.0,10.0,Poland,PL,POL,37958138,Europe
22848,10/09/2020,10,9,2020,506.0,12.0,Poland,PL,POL,37958138,Europe
22849,09/09/2020,9,9,2020,421.0,11.0,Poland,PL,POL,37958138,Europe
22850,08/09/2020,8,9,2020,400.0,12.0,Poland,PL,POL,37958138,Europe
22851,07/09/2020,7,9,2020,302.0,4.0,Poland,PL,POL,37958138,Europe
22852,06/09/2020,6,9,2020,437.0,7.0,Poland,PL,POL,37958138,Europe
22853,05/09/2020,5,9,2020,567.0,13.0,Poland,PL,POL,37958138,Europe
22854,04/09/2020,4,9,2020,691.0,8.0,Poland,PL,POL,37958138,Europe
22855,03/09/2020,3,9,2020,612.0,14.0,Poland,PL,POL,37958138,Europe
22856,02/09/2020,2,9,2020,595.0,20.0,Poland,PL,POL,37958138,Europe
22857,01/09/2020,1,9,2020,550.0,19.0,Poland,PL,POL,37958138,Europe
22858,31/08/2020,31,8,2020,502.0,6.0,Poland,PL,POL,37958138,Europe
22859,30/08/2020,30,8,2020,631.0,1.0,Poland,PL,POL,37958138,Europe
22860,29/08/2020,29,8,2020,759.0,14.0,Poland,PL,POL,37958138,Europe
22861,28/08/2020,28,8,2020,791.0,8.0,Poland,PL,POL,37958138,Europe
22862,27/08/2020,27,8,2020,887.0,16.0,Poland,PL,POL,37958138,Europe
22863,26/08/2020,26,8,2020,729.0,17.0,Poland,PL,POL,37958138,Europe
22864,25/08/2020,25,8,2020,763.0,17.0,Poland,PL,POL,37958138,Europe
22865,24/08/2020,24,8,2020,548.0,5.0,Poland,PL,POL,37958138,Europe
22866,23/08/2020,23,8,2020,581.0,4.0,Poland,PL,POL,37958138,Europe
